"","siteID","measuredBy","plotID","boutNumber","recordedBy","date","subplot","taxonID","taxonIDRemarks","identificationQualifier","morphospeciesID","morphoSpeciesRemarks","percentCover","remarks","moss","photoID"
"1:2393","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"31.4.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:2394","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"31.4.1","EMNI",NA,NA,NA,NA,1,"",NA,NA
"1:2395","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"31.4.1","SAPU15",NA,NA,NA,NA,50,"",NA,NA
"1:2396","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"31.4.1","VAOX",NA,NA,NA,NA,0.5,"",NA,NA
"1:2397","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"31.4.1","VAUL",NA,NA,NA,NA,10,"",NA,NA
"1:2398","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"31.4.10","BETUL",NA,NA,NA,NA,NA,"BENA/BEGL",NA,NA
"1:2399","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"31.4.10","LEPA11",NA,NA,NA,NA,NA,"",NA,NA
"1:2400","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.100","ALVI5",NA,NA,NA,NA,NA,"",NA,NA
"1:2401","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.100","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:2402","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.2.1","BETUL",NA,NA,NA,NA,1,"BENA/BEGL",NA,NA
"1:2403","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.2.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:2404","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.2.1","EMNI",NA,NA,NA,NA,4,"",NA,NA
"1:2405","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.2.1","SAPU15",NA,NA,NA,NA,3,"",NA,NA
"1:2406","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.2.1","VAOX",NA,NA,NA,NA,6,"",NA,NA
"1:2407","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.2.1","VAUL",NA,NA,NA,NA,25,"",NA,NA
"1:2408","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.2.10","LEPA11",NA,NA,NA,NA,NA,"",NA,NA
"1:2409","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.2.10","VAVI",NA,NA,NA,NA,NA,"",NA,NA
"1:2410","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.4.1","BETUL",NA,NA,NA,NA,1,"BENA/BEGL",NA,NA
"1:2411","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.4.1","CABI5",NA,NA,NA,NA,2,"",NA,NA
"1:2412","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.4.1","EMNI",NA,NA,NA,NA,1,"",NA,NA
"1:2413","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.4.1","LEPA11",NA,NA,NA,NA,2,"",NA,NA
"1:2414","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.4.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:2415","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.4.1","VAUL",NA,NA,NA,NA,15,"",NA,NA
"1:2416","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.4.1","VAVI",NA,NA,NA,NA,4,"",NA,NA
"1:2417","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.4.10","ANPO",NA,NA,NA,NA,NA,"",NA,NA
"1:2418","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"32.4.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:2419","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.1.1","ANPO",NA,NA,NA,NA,1,"",NA,NA
"1:2420","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.1.1","BETUL",NA,NA,NA,NA,0.5,"BENA/BEGL",NA,NA
"1:2421","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.1.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:2422","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.1.1","EMNI",NA,NA,NA,NA,0.5,"",NA,NA
"1:2423","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.1.1","SAPU15",NA,NA,NA,NA,8,"",NA,NA
"1:2424","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.1.1","VAUL",NA,NA,NA,NA,15,"",NA,NA
"1:2425","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.1.10","LEPA11",NA,NA,NA,NA,NA,"",NA,NA
"1:2426","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.1.10","POPA14",NA,NA,NA,NA,NA,"",NA,NA
"1:2427","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.1.10","VAVI",NA,NA,NA,NA,NA,"",NA,NA
"1:2428","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.100","ALVI5",NA,NA,NA,NA,NA,"",NA,NA
"1:2429","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.100","VAOX",NA,NA,NA,NA,NA,"",NA,NA
"1:2430","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.3.1","CABI5",NA,NA,NA,NA,1,"",NA,NA
"1:2431","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.3.1","EMNI",NA,NA,NA,NA,1,"",NA,NA
"1:2432","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.3.1","LEPA11",NA,NA,NA,NA,0.5,"",NA,NA
"1:2433","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.3.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:2434","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.3.1","SAPU15",NA,NA,NA,NA,6,"",NA,NA
"1:2435","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.3.1","VAUL",NA,NA,NA,NA,23,"",NA,NA
"1:2436","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.3.1","VAVI",NA,NA,NA,NA,3,"",NA,NA
"1:2437","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.3.10","ANPO",NA,NA,NA,NA,NA,"",NA,NA
"1:2438","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.3.10","BETUL",NA,NA,NA,NA,NA,"BENA/BEGL",NA,NA
"1:2439","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"40.3.10","PIMA",NA,NA,NA,NA,NA,"",NA,NA
"1:2440","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.1.1","ANPO",NA,NA,NA,NA,0.5,"",NA,NA
"1:2441","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.1.1","BETUL",NA,NA,NA,NA,0.5,"BENA/BEGL",NA,NA
"1:2442","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.1.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:2443","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.1.1","EMNI",NA,NA,NA,NA,0.5,"",NA,NA
"1:2444","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.1.1","RUCH",NA,NA,NA,NA,0.5,"",NA,NA
"1:2445","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.1.1","SAPU15",NA,NA,NA,NA,6,"",NA,NA
"1:2446","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.1.1","VAOX",NA,NA,NA,NA,3,"",NA,NA
"1:2447","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.1.1","VAUL",NA,NA,NA,NA,14,"",NA,NA
"1:2448","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.1.10","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:2449","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.1.10","VAVI",NA,NA,NA,NA,NA,"",NA,NA
"1:2450","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.4.1","ALVI5",NA,NA,NA,NA,NA,"",NA,NA
"1:2451","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.4.1","VAUL",NA,NA,NA,NA,35,"",NA,NA
"1:2452","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.4.10","ANPO",NA,NA,NA,NA,NA,"",NA,NA
"1:2453","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.4.10","BETUL",NA,NA,NA,NA,NA,"BENA/BEGL",NA,NA
"1:2454","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.4.10","CABI5",NA,NA,NA,NA,NA,"",NA,NA
"1:2455","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.4.10","EMNI",NA,NA,NA,NA,NA,"",NA,NA
"1:2456","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.4.10","LEPA11",NA,NA,NA,NA,NA,"",NA,NA
"1:2457","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.4.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:2458","HEAL","ABOYD@FIELD-OPS.ORG","HEAL_072","Characterization","KSCHRODER@NEONINC.ORG",20150611,"41.4.10","VAVI",NA,NA,NA,NA,NA,"",NA,NA
"1:2459","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.1","CABI5",NA,NA,NA,NA,0.5,"",NA,NA
"1:2460","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.1","CAST36",NA,NA,NA,NA,0.5,"",NA,NA
"1:2461","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.1","EMNI",NA,NA,NA,NA,11,"",NA,NA
"1:2462","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.1","LEPA11",NA,NA,NA,NA,2,"",NA,NA
"1:2463","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.1","ORSE",NA,NA,NA,NA,0.5,"",NA,NA
"1:2464","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.1","PEFR5",NA,NA,NA,NA,1,"",NA,NA
"1:2465","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.1","PIGL",NA,NA,NA,NA,75,"",NA,NA
"1:2466","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.1","POACEA",NA,NA,NA,NA,0.5,"",NA,NA
"1:2467","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.1","SAPU15",NA,NA,NA,NA,3,"",NA,NA
"1:2468","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.1","VAUL",NA,NA,NA,NA,12,"",NA,NA
"1:2469","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.1","VAVI",NA,NA,NA,NA,6,"",NA,NA
"1:2470","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.10","ARLA2",NA,NA,NA,NA,NA,"",NA,NA
"1:2471","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.1.10","BETUL",NA,NA,NA,NA,NA,"BENA/BEGL",NA,NA
"1:2472","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"31.100","ERVA4",NA,NA,NA,NA,NA,"",NA,NA
"1:2473","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"31.100","PELA",NA,NA,NA,NA,NA,"",NA,NA
"1:2474","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"31.100","SARE2",NA,NA,NA,NA,NA,"",NA,NA
"1:2475","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"31.100","SPST3",NA,NA,NA,NA,NA,"",NA,NA
"1:2476","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"31.100","VAOX",NA,NA,NA,NA,NA,"",NA,NA
"1:2477","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.4.1","BETUL",NA,NA,NA,NA,0.5,"BENA/BEGL",NA,NA
"1:2478","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.4.1","CABI5",NA,NA,NA,NA,3,"",NA,NA
"1:2479","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.4.1","CAST36",NA,NA,NA,NA,0.5,"",NA,NA
"1:2480","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.4.1","EMNI",NA,NA,NA,NA,6,"",NA,NA
"1:2481","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.4.1","LEPA11",NA,NA,NA,NA,11,"",NA,NA
"1:2482","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.4.1","PEFR5",NA,NA,NA,NA,3,"",NA,NA
"1:2483","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.4.1","RUCH",NA,NA,NA,NA,5,"",NA,NA
"1:2484","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.4.1","VAUL",NA,NA,NA,NA,9,"",NA,NA
"1:2485","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","MGRANDFIELD@FIELD-OPS.ORG",20150625,"31.4.1","VAVI",NA,NA,NA,NA,3,"",NA,NA
"1:2486","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"31.4.10","ARAL2",NA,NA,NA,NA,NA,"",NA,NA
"1:2487","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"31.4.10","POACEA",NA,NA,NA,NA,NA,"",NA,NA
"1:2488","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"31.4.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:2489","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.100","PELA",NA,NA,NA,NA,NA,"",NA,NA
"1:2490","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.100","SPST3",NA,NA,NA,NA,NA,"",NA,NA
"1:2491","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.100","VAOX",NA,NA,NA,NA,NA,"",NA,NA
"1:2492","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.1","BETUL",NA,NA,NA,NA,15,"BENA/BEGL",NA,NA
"1:2493","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.1","CABI5",NA,NA,NA,NA,2,"",NA,NA
"1:2494","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.1","EMNI",NA,NA,NA,NA,3,"",NA,NA
"1:2495","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.1","ERVA4",NA,NA,NA,NA,0.5,"",NA,NA
"1:2496","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.1","LEPA11",NA,NA,NA,NA,13,"",NA,NA
"1:2497","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.1","SAPU15",NA,NA,NA,NA,4,"",NA,NA
"1:2498","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.1","VAUL",NA,NA,NA,NA,13,"",NA,NA
"1:2499","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.1","VAVI",NA,NA,NA,NA,4,"",NA,NA
"1:2500","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.10","CAST36",NA,NA,NA,NA,NA,"",NA,NA
"1:2501","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.10","PEFR5",NA,NA,NA,NA,NA,"",NA,NA
"1:2502","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.10","POACEA",NA,NA,NA,NA,NA,"",NA,NA
"1:2503","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.2.10","RUCH",NA,NA,NA,NA,NA,"",NA,NA
"1:2504","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.1","ANPO",NA,NA,NA,NA,0.5,"",NA,NA
"1:2505","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.1","ARAL2",NA,NA,NA,NA,1,"",NA,NA
"1:2506","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.1","BETUL",NA,NA,NA,NA,5,"BENA/BEGL",NA,NA
"1:2507","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.1","CABI5",NA,NA,NA,NA,3,"",NA,NA
"1:2508","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.1","EMNI",NA,NA,NA,NA,4,"",NA,NA
"1:2509","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.1","ERVA4",NA,NA,NA,NA,2,"",NA,NA
"1:2510","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.1","LEPA11",NA,NA,NA,NA,9,"",NA,NA
"1:2511","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.1","PEFR5",NA,NA,NA,NA,0.5,"",NA,NA
"1:2512","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.1","VAUL",NA,NA,NA,NA,15,"",NA,NA
"1:2513","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.1","VAVI",NA,NA,NA,NA,2,"",NA,NA
"1:2514","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.10","PIGL",NA,NA,NA,NA,NA,"",NA,NA
"1:2515","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.10","RUCH",NA,NA,NA,NA,NA,"",NA,NA
"1:2516","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"32.4.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:2517","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.1","BETUL",NA,NA,NA,NA,20,"BENA/BEGL",NA,NA
"1:2518","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.1","CABI5",NA,NA,NA,NA,2,"",NA,NA
"1:2519","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.1","EMNI",NA,NA,NA,NA,0.5,"",NA,NA
"1:2520","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.1","LEPA11",NA,NA,NA,NA,7,"",NA,NA
"1:2521","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.1","PEFR5",NA,NA,NA,NA,0.5,"",NA,NA
"1:2522","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.1","PIMA",NA,NA,NA,NA,5,"",NA,NA
"1:2523","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.1","POACEA",NA,NA,NA,NA,0.5,"",NA,NA
"1:2524","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.1","RUCH",NA,NA,NA,NA,1,"",NA,NA
"1:2525","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.1","VAUL",NA,NA,NA,NA,12,"",NA,NA
"1:2526","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.1","VAVI",NA,NA,NA,NA,4,"",NA,NA
"1:2527","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.10","CAST36",NA,NA,NA,NA,NA,"",NA,NA
"1:2528","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.10","SAPU15",NA,NA,NA,NA,NA,"",NA,NA
"1:2529","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.1.10","SPST3",NA,NA,NA,NA,NA,"",NA,NA
"1:2530","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.100","SAGL",NA,NA,NA,NA,NA,"",NA,NA
"1:2531","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.3.1","ANPO",NA,NA,NA,NA,0.5,"",NA,NA
"1:2532","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.3.1","BETUL",NA,NA,NA,NA,5,"BENA/BEGL",NA,NA
"1:2533","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.3.1","CABI5",NA,NA,NA,NA,2,"",NA,NA
"1:2534","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.3.1","CAST36",NA,NA,NA,NA,0.5,"",NA,NA
"1:2535","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.3.1","EMNI",NA,NA,NA,NA,0.5,"",NA,NA
"1:2536","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.3.1","LEPA11",NA,NA,NA,NA,17,"",NA,NA
"1:2537","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.3.1","PEFR5",NA,NA,NA,NA,1,"",NA,NA
"1:2538","HEAL","kschroder@neoninc.org","HEAL_073","Characterization","mgrandfield@field-ops.org",20150625,"40.3.1","RUCH",NA,NA,NA,NA,3,"",NA,NA
