"","siteID","plotID","boutNumber","measuredBy","recordedBy","entered.by","date","subplot","taxonID","Check52","taxonIDRemarks","identificationQualifier","morphospeciesID","morphoSpeciesRemarks","percentCover","remarks","moss...cover","photoID","X"
"1:2478","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.3.1","ARLA2",NA,"","","","",0.5,"",NA,NA,NA
"1:2479","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.3.1","POBI5",NA,"","","","",1,"",NA,NA,NA
"1:2480","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.3.1","CATE11",NA,"","","","",1,"",NA,NA,NA
"1:2481","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.3.1","RUCH",NA,"","","","",0.5,"",NA,NA,NA
"1:2482","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.3.1","PECA2",NA,"","","","",0.5,"",NA,NA,NA
"1:2483","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1","SARE2",NA,"","","","",NA,"",NA,NA,NA
"1:2484","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1","PELA14",NA,"","","","",NA,"",NA,NA,NA
"1:2485","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1","ANPO",NA,"","","","",NA,"",NA,NA,NA
"1:2486","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"40.1","ERVA5",NA,"","","","",NA,"",NA,NA,NA
"1:2487","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1.1","CATE11",NA,"","","","",15,"",NA,NA,NA
"1:2488","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1.1","VAVI",NA,"","","","",5,"",NA,NA,NA
"1:2489","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1.1","SAPU15",NA,"","","","",10,"",NA,NA,NA
"1:2490","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1.1","POBI5",NA,"","","","",0.5,"",NA,NA,NA
"1:2491","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1.1","RUCH",NA,"","","","",1,"",NA,NA,NA
"1:2492","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1.1","ANPO",NA,"","","","",0.5,"",NA,NA,NA
"1:2493","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1.1","LAGLM",NA,"","","","",10,"",NA,NA,NA
"1:2494","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1.1","PEFR5",NA,"","","","",3,"",NA,NA,NA
"1:2495","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1.1","BETUL",NA,"CS","","BENA/BEGL","",4,"",NA,NA,NA
"1:2496","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.4.1","POBI5",NA,"","","","",2,"",NA,NA,NA
"1:2497","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.4.1","SAPU15",NA,"","","","",10,"",NA,NA,NA
"1:2498","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.4.1","CATE11",NA,"","","","",10,"",NA,NA,NA
"1:2499","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.4.1","PEFR5",NA,"","","","",7,"",NA,NA,NA
"1:2500","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.4.1","BETUL",NA,"CS","","BENA/BEGL","",4,"",NA,NA,NA
"1:2501","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",3,"",NA,NA,NA
"1:2502","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.4.1","VAVI",NA,"","","","",1,"",NA,NA,NA
"1:2503","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.4.1","VAUL",NA,"","","","",10,"",NA,NA,NA
"1:2504","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.4.1","RUCH",NA,"","","","",1,"",NA,NA,NA
"1:2505","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.4.1","SANE3",NA,"","","","",0.5,"",NA,NA,NA
"1:2506","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.4.1","LEPAD",NA,"","","","",5,"",NA,NA,NA
"1:2507","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1","ERVA5",NA,"","","","",NA,"",NA,NA,NA
"1:2508","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1","EMNI",NA,"","","","",NA,"",NA,NA,NA
"1:2509","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1","ARAN5",NA,"","","","",NA,"",NA,NA,NA
"1:2510","TOOL","TOOL_6872","Characterization","AMAU@FIELD-OPS.ORG","MHARRIS@FIELD-OPS.ORG","amau@field-ops.org",20150717,"41.1","SAR02",NA,"","","","",NA,"",NA,NA,NA
"1:2511","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1.1","SAPU15",NA,"","","","",2,"",NA,NA,NA
"1:2512","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1.1","BETUL",NA,"CS","","BENA/BEGL","",10,"",NA,NA,NA
"1:2513","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1.1","VAVI",NA,"","","","",20,"",NA,NA,NA
"1:2514","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1.1","ANPO",NA,"","","","",20,"",NA,NA,NA
"1:2515","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1.1","PEFR5",NA,"","","","",8,"",NA,NA,NA
"1:2516","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1.1","CATE11",NA,"","","","",2,"",NA,NA,NA
"1:2517","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",30,"",NA,NA,NA
"1:2518","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1.1","POBI5",NA,"","","","",5,"",NA,NA,NA
"1:2519","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1.1","PELA14",NA,"","","","",0.5,"",NA,NA,NA
"1:2520","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.4.1","PEFR5",NA,"","","","",8,"",NA,NA,NA
"1:2521","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.4.1","BETUL",NA,"CS","","BENA/BEGL","",7,"",NA,NA,NA
"1:2522","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.4.1","VAVI",NA,"","","","",12,"",NA,NA,NA
"1:2523","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.4.1","ANPO",NA,"","","","",20,"",NA,NA,NA
"1:2524","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",7,"",NA,NA,NA
"1:2525","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.4.1","ARLA2",NA,"","","","",2,"",NA,NA,NA
"1:2526","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.4.1","POBI5",NA,"","","","",8,"",NA,NA,NA
"1:2527","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.4.1","CATE11",NA,"","","","",10,"",NA,NA,NA
"1:2528","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.4.1","PELA4",NA,"","","","",0.5,"",NA,NA,NA
"1:2529","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","EQAR",NA,"","","","",NA,"",NA,NA,NA
"1:2530","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","BIVI2",NA,"","","","",NA,"",NA,NA,NA
"1:2531","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","PYGR",NA,"","","","",NA,"",NA,NA,NA
"1:2532","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","VAUL",NA,"","","","",NA,"",NA,NA,NA
"1:2533","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","SARE2",NA,"","","","",NA,"",NA,NA,NA
"1:2534","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","SAFU",NA,"","","","",NA,"",NA,NA,NA
"1:2535","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","EMNI",NA,"","","","",NA,"",NA,NA,NA
"1:2536","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","ARAN5",NA,"","","","",NA,"",NA,NA,NA
"1:2537","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","DILA",NA,"","","","",NA,"",NA,NA,NA
"1:2538","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","SARO",NA,"","","","",NA,"",NA,NA,NA
"1:2539","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","CAST36",NA,"","","","",NA,"",NA,NA,NA
"1:2540","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"31.1","ARRU",NA,"","","","",NA,"",NA,NA,NA
"1:2541","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","PEFR5",NA,"","","","",15,"",NA,NA,NA
"1:2542","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","EQAR",NA,"","","","",7,"",NA,NA,NA
"1:2543","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","BETUL",NA,"CS","","BENA/BEGL","",1,"",NA,NA,NA
"1:2544","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","VAUL",NA,"","","","",15,"",NA,NA,NA
"1:2545","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","SACH",NA,"","","","",15,"",NA,NA,NA
"1:2546","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","CATE11",NA,"","","","",13,"",NA,NA,NA
"1:2547","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","ANPO",NA,"","","","",0.5,"",NA,NA,NA
"1:2548","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","VAVI",NA,"","","","",5,"",NA,NA,NA
"1:2549","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","POBI5",NA,"","","","",3,"",NA,NA,NA
"1:2550","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","PELA14",NA,"","","","",0.5,"",NA,NA,NA
"1:2551","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","PYGR",NA,"","","","",0.5,"",NA,NA,NA
"1:2552","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","CAST36",NA,"","","","",0.5,"",NA,NA,NA
"1:2553","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.2.1","CAREX",NA,"CS","","CAPE8/CAME4","",5,"",NA,NA,NA
"1:2554","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","ARAN5",NA,"","","","",0.5,"",NA,NA,NA
"1:2555","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","PEFR5",NA,"","","","",9,"",NA,NA,NA
"1:2556","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","POBI5",NA,"","","","",2,"",NA,NA,NA
"1:2557","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","CATE11",NA,"","","","",10,"",NA,NA,NA
"1:2558","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","ANPO",NA,"","","","",13,"",NA,NA,NA
"1:2559","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","VAUL",NA,"","","","",20,"",NA,NA,NA
"1:2560","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","PELA14",NA,"","","","",3,"",NA,NA,NA
"1:2561","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","ANPA",NA,"","","","",0.5,"",NA,NA,NA
"1:2562","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","CABE",NA,"","","","",0.5,"",NA,NA,NA
"1:2563","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","CAREX",NA,"CS","","CAPE8/CAME4","",40,"",NA,NA,NA
"1:2564","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","PYGR",NA,"","","","",2,"",NA,NA,NA
"1:2565","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","SARE2",NA,"","","","",1,"",NA,NA,NA
"1:2566","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.4.1","SACH",NA,"","","","",6,"",NA,NA,NA
"1:2567","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","DILA",NA,"","","","",NA,"",NA,NA,NA
"1:2568","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","ARLE2",NA,"","","","",NA,"",NA,NA,NA
"1:2569","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","SANE3",NA,"","","","",NA,"",NA,NA,NA
"1:2570","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","PELA4",NA,"","","","",NA,"",NA,NA,NA
"1:2571","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","BIVI2",NA,"","","","",NA,"",NA,NA,NA
"1:2572","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","BETUL",NA,"CS","","BENA/BEGL","",NA,"",NA,NA,NA
"1:2573","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","ARLA2",NA,"","","","",NA,"",NA,NA,NA
"1:2574","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","DRIN4",NA,"","","","",NA,"",NA,NA,NA
"1:2575","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","SAAN3",NA,"","","","",NA,"",NA,NA,NA
"1:2576","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","SAPU15",NA,"","","","",NA,"",NA,NA,NA
"1:2577","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","TOPU",NA,"","","","",NA,"",NA,NA,NA
"1:2578","TOOL","TOOL_712","Characterization","Sroberts@field-ops.org","AMAU@FIELD-OPS.ORG","amau@field-ops.org",20150716,"32.1","HUPER",NA,"","","","",NA,"",NA,NA,NA
"1:2579","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",2,"",NA,NA,NA
"1:2580","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.1.1","BETUL",NA,"CS","","BENA/BEGL","",3,"",NA,NA,NA
"1:2581","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.1.1","ANPO",NA,"","","","",6,"",NA,NA,NA
"1:2582","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.1.1","ARRU",NA,"","","","",4,"",NA,NA,NA
"1:2583","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.1.1","CATE11",NA,"","","","",3,"",NA,NA,NA
"1:2584","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.1.1","CAST36",NA,"","","","",1,"",NA,NA,NA
"1:2585","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.1.1","VAVI",NA,"","","","",5,"",NA,NA,NA
"1:2586","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.1.1","SAFU",NA,"","","","",1,"",NA,NA,NA
"1:2587","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.3.1","ANPO",NA,"","","","",15,"",NA,NA,NA
"1:2588","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.3.1","CATE11",NA,"","","","",5,"",NA,NA,NA
"1:2589","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.3.1","BETUL",NA,"CS","","BENA/BEGL","",3,"",NA,NA,NA
"1:2590","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.3.1","CAREX",NA,"CS","","CAPE8/CAME4","",4,"",NA,NA,NA
"1:2591","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.3.1","POBI5",NA,"","","","",3,"",NA,NA,NA
"1:2592","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.3.1","VAVI",NA,"","","","",10,"",NA,NA,NA
"1:2593","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.3.1","SAFU",NA,"","","","",0.5,"",NA,NA,NA
"1:2594","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.1","PELA14",NA,"","","","",NA,"",NA,NA,NA
"1:2595","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.1","PEFR5",NA,"","","","",NA,"",NA,NA,NA
"1:2596","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"40.1","DILA",NA,"","","","",NA,"",NA,NA,NA
"1:2597","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"41.1.1","PEFR5",NA,"","","","",7,"",NA,NA,NA
"1:2598","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"41.1.1","CATE11",NA,"","","","",1,"",NA,NA,NA
"1:2599","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"41.1.1","VAUL",NA,"","","","",10,"",NA,NA,NA
"1:2600","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"41.1.1","BETUL",NA,"CS","","BENA/BEGL","",5,"",NA,NA,NA
"1:2601","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"41.1.1","BIVI2",NA,"","","","",0.5,"",NA,NA,NA
"1:2602","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"41.1.1","POBI5",NA,"","","","",1,"",NA,NA,NA
"1:2603","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"41.1.1","CAREX",NA,"CS","","CAPE8/CAME4","",10,"",NA,NA,NA
"1:2604","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"41.1.1","ANPO",NA,"","","","",2,"",NA,NA,NA
"1:2605","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"41.1.1","CAST36",NA,"","","","",0.5,"",NA,NA,NA
"1:2606","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"41.1.1","EQAR",NA,"","","","",1,"",NA,NA,NA
"1:2607","TOOL","TOOL_712","Characterization","MHARRIS@FIELD-OPS.ORG","AGUTTING@FIELD-OPS.ORG","amau@field-ops.org",20150716,"41.4.1","BETUL",NA,"CS","","BENA/BEGL","",6,"",NA,NA,NA
