mortonOrder,plotID,siteID,nlcdClass,plotType,subtype,applicableModules,notes,annualTowerVst
50,UKFS_032,UKFS,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst,,Y
124,UKFS_033,UKFS,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
331,UKFS_034,UKFS,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
402,UKFS_035,UKFS,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
430,UKFS_036,UKFS,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
460,UKFS_037,UKFS,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
599,UKFS_038,UKFS,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
610,UKFS_039,UKFS,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
1292,UKFS_040,UKFS,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
13690,UKFS_041,UKFS,grasslandHerbaceous,distributed,mosquitoPoint,mos|mpt,,NA
15330,UKFS_042,UKFS,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
39,UKFS_043,UKFS,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst,,Y
57,UKFS_044,UKFS,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,,Y
71,UKFS_045,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,Y
103,UKFS_046,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
121,UKFS_047,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
153,UKFS_048,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
217,UKFS_049,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
231,UKFS_050,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
242,UKFS_051,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
295,UKFS_052,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
313,UKFS_053,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
345,UKFS_054,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
370,UKFS_055,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
473,UKFS_056,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
498,UKFS_057,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
505,UKFS_058,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
537,UKFS_059,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
562,UKFS_060,UKFS,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
2380,UKFS_061,UKFS,,tower,phenology,phe,,NA
16185,UKFS_062,UKFS,,tower,phenology,,,NA
167,UKFS_063,UKFS,deciduousForest,distributed,birdGrid,brd,,NA
199,UKFS_064,UKFS,deciduousForest,distributed,birdGrid,brd,,NA
7193,UKFS_065,UKFS,,tower,phenology,phe,,NA
6,UNDE_001,UNDE,deciduousForest,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
6,UNDE_001,UNDE,deciduousForest,distributed,birdGrid,brd,,NA
6,UNDE_001,UNDE,deciduousForest,distributed,mammalGrid,mam,,NA
38,UNDE_002,UNDE,woodyWetlands,distributed,mammalGrid,mam,,NA
38,UNDE_002,UNDE,woodyWetlands,distributed,tickPlot,tck,,NA
38,UNDE_002,UNDE,woodyWetlands,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
38,UNDE_002,UNDE,woodyWetlands,distributed,birdGrid,brd,,NA
54,UNDE_003,UNDE,woodyWetlands,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
54,UNDE_003,UNDE,woodyWetlands,distributed,mammalGrid,mam,,NA
54,UNDE_003,UNDE,woodyWetlands,distributed,birdGrid,brd,,NA
122,UNDE_006,UNDE,deciduousForest,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
182,UNDE_007,UNDE,deciduousForest,distributed,birdGrid,brd,,NA
182,UNDE_007,UNDE,deciduousForest,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
182,UNDE_007,UNDE,deciduousForest,distributed,mammalGrid,,,NA
186,UNDE_008,UNDE,mixedForest,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
186,UNDE_008,UNDE,mixedForest,distributed,mammalGrid,mam,,NA
186,UNDE_008,UNDE,mixedForest,distributed,birdGrid,brd,,NA
266,UNDE_009,UNDE,woodyWetlands,distributed,birdGrid,brd,,NA
294,UNDE_010,UNDE,woodyWetlands,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
322,UNDE_011,UNDE,woodyWetlands,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
322,UNDE_011,UNDE,woodyWetlands,distributed,tickPlot,tck,,NA
330,UNDE_012,UNDE,woodyWetlands,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
330,UNDE_012,UNDE,woodyWetlands,distributed,mammalGrid,mam,,NA
358,UNDE_013,UNDE,deciduousForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
358,UNDE_013,UNDE,deciduousForest,distributed,tickPlot,tck,,NA
386,UNDE_014,UNDE,deciduousForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
394,UNDE_015,UNDE,woodyWetlands,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
438,UNDE_016,UNDE,woodyWetlands,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
474,UNDE_017,UNDE,mixedForest,distributed,basePlot,all|div,,NA
474,UNDE_017,UNDE,mixedForest,distributed,tickPlot,tck,,NA
486,UNDE_018,UNDE,woodyWetlands,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
502,UNDE_019,UNDE,deciduousForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
502,UNDE_019,UNDE,deciduousForest,distributed,tickPlot,tck,,NA
626,UNDE_020,UNDE,woodyWetlands,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
626,UNDE_020,UNDE,woodyWetlands,distributed,mammalGrid,,,NA
626,UNDE_020,UNDE,woodyWetlands,distributed,birdGrid,brd,,NA
642,UNDE_021,UNDE,woodyWetlands,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
646,UNDE_022,UNDE,woodyWetlands,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
650,UNDE_023,UNDE,woodyWetlands,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
650,UNDE_023,UNDE,woodyWetlands,distributed,birdGrid,brd,,NA
706,UNDE_024,UNDE,woodyWetlands,distributed,basePlot,all|div,,NA
710,UNDE_025,UNDE,woodyWetlands,distributed,basePlot,all|div,,NA
722,UNDE_027,UNDE,deciduousForest,distributed,mammalGrid,mam,,NA
722,UNDE_027,UNDE,deciduousForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
758,UNDE_028,UNDE,deciduousForest,distributed,basePlot,all|div,,NA
762,UNDE_029,UNDE,deciduousForest,distributed,basePlot,all|div,,NA
778,UNDE_030,UNDE,deciduousForest,distributed,basePlot,all|div,,NA
806,UNDE_032,UNDE,mixedForest,distributed,mammalGrid,mam,,NA
806,UNDE_032,UNDE,mixedForest,distributed,basePlot,,,NA
1018,UNDE_034,UNDE,mixedForest,distributed,birdGrid,,,NA
1018,UNDE_034,UNDE,mixedForest,distributed,basePlot,all|div,,NA
1026,UNDE_035,UNDE,mixedForest,distributed,birdGrid,,,NA
1026,UNDE_035,UNDE,mixedForest,distributed,basePlot,all|div,,NA
1210,UNDE_036,UNDE,mixedForest,distributed,basePlot,all|div,,NA
22216,TOOL_051,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
23256,TOOL_052,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
2166,UNDE_040,UNDE,mixedForest,distributed,mammalGrid,,,NA
26312,TOOL_053,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
27352,TOOL_054,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
29384,TOOL_055,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
30424,TOOL_056,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
31448,TOOL_057,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
33480,TOOL_058,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
34504,TOOL_059,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
38600,TOOL_060,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
16806,UNDE_053,UNDE,,tower,basePlot,,,
41672,TOOL_061,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
42696,TOOL_062,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
43736,TOOL_063,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
46808,TOOL_064,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
47832,TOOL_065,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
49880,TOOL_066,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
51928,TOOL_067,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
56024,TOOL_068,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
202,UNDE_062,UNDE,woodyWetlands,distributed,birdGrid,brd,,NA
108390,UNDE_063,UNDE,,tower,phenology,phe,,NA
120102,UNDE_064,UNDE,,tower,phenology,phe,,NA
58056,TOOL_069,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
118,UNDE_066,UNDE,mixedForest,distributed,mosquitoPoint,mos|mpt,,NA
282,UNDE_067,UNDE,woodyWetlands,distributed,mosquitoPoint,mos|mpt,,NA
818,UNDE_068,UNDE,woodyWetlands,distributed,mosquitoPoint,mos|mpt,,NA
1578,UNDE_069,UNDE,deciduousForest,distributed,mosquitoPoint,,,NA
1866,UNDE_070,UNDE,woodyWetlands,distributed,mosquitoPoint,mos|mpt,,NA
1910,UNDE_071,UNDE,woodyWetlands,distributed,mosquitoPoint,mos|mpt,,NA
3014,UNDE_072,UNDE,woodyWetlands,distributed,mosquitoPoint,mos|mpt,,NA
3578,UNDE_073,UNDE,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
5442,UNDE_074,UNDE,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
7990,UNDE_075,UNDE,woodyWetlands,distributed,mosquitoPoint,mos|mpt,,NA
10114,UNDE_076,UNDE,deciduousForest,distributed,mosquitoPoint,mos|mpt,,NA
5750,UNDE_077,UNDE,mixedForest,distributed,basePlot,all|div,,NA
64216,TOOL_070,TOOL,,tower,basePlot,all|bbc|cdw|dhp|ltr|vst,,
99999,UNDE_999,UNDE,woodyWetlands,distributed,tickPlot,tck,,NA
68,WREF_001,WREF,evergreenForest,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
68,WREF_001,WREF,evergreenForest,distributed,birdGrid,brd,,NA
68,WREF_001,WREF,evergreenForest,distributed,mammalGrid,mam,,NA
68,WREF_001,WREF,evergreenForest,distributed,tickPlot,tck,,NA
100,WREF_002,WREF,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
100,WREF_002,WREF,evergreenForest,distributed,birdGrid,brd,,NA
196,WREF_003,WREF,evergreenForest,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
196,WREF_003,WREF,evergreenForest,distributed,birdGrid,brd,,NA
196,WREF_003,WREF,evergreenForest,distributed,mammalGrid,mam,,NA
356,WREF_004,WREF,evergreenForest,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
356,WREF_004,WREF,evergreenForest,distributed,birdGrid,brd,,NA
356,WREF_004,WREF,evergreenForest,distributed,mammalGrid,mam,,NA
356,WREF_004,WREF,evergreenForest,distributed,tickPlot,tck,,NA
388,WREF_005,WREF,evergreenForest,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
388,WREF_005,WREF,evergreenForest,distributed,mammalGrid,mam,,NA
99999,WREF_006,WREF,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
580,WREF_007,WREF,evergreenForest,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
580,WREF_007,WREF,evergreenForest,distributed,birdGrid,brd,,NA
580,WREF_007,WREF,evergreenForest,distributed,mammalGrid,mam,,NA
580,WREF_007,WREF,evergreenForest,distributed,tickPlot,tck,,NA
596,WREF_008,WREF,evergreenForest,distributed,basePlot,all|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
596,WREF_008,WREF,evergreenForest,distributed,birdGrid,brd,,NA
596,WREF_008,WREF,evergreenForest,distributed,tickPlot,tck,,NA
708,WREF_009,WREF,evergreenForest,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
708,WREF_009,WREF,evergreenForest,distributed,birdGrid,brd,,NA
708,WREF_009,WREF,evergreenForest,distributed,tickPlot,tck,,NA
748,WREF_010,WREF,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
748,WREF_010,WREF,evergreenForest,distributed,birdGrid,brd,,NA
748,WREF_010,WREF,evergreenForest,distributed,mammalGrid,mam,,NA
772,WREF_011,WREF,evergreenForest,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
772,WREF_011,WREF,evergreenForest,distributed,birdGrid,brd,,NA
772,WREF_011,WREF,evergreenForest,distributed,mammalGrid,mam,,NA
940,WREF_012,WREF,evergreenForest,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
940,WREF_012,WREF,evergreenForest,distributed,mammalGrid,mam,,NA
964,WREF_013,WREF,evergreenForest,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
964,WREF_013,WREF,evergreenForest,distributed,mammalGrid,,,NA
964,WREF_013,WREF,evergreenForest,distributed,tickPlot,tck,,NA
1092,WREF_014,WREF,evergreenForest,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
1220,WREF_015,WREF,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
1284,WREF_016,WREF,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
1380,WREF_017,WREF,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
1476,WREF_018,WREF,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
1620,WREF_019,WREF,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
1836,WREF_020,WREF,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
1836,WREF_020,WREF,evergreenForest,distributed,birdGrid,brd,,NA
1860,WREF_021,WREF,evergreenForest,distributed,basePlot,all|div,,NA
1988,WREF_022,WREF,evergreenForest,distributed,basePlot,all|div,,NA
2052,WREF_023,WREF,evergreenForest,distributed,basePlot,all|div,,NA
2116,WREF_024,WREF,evergreenForest,distributed,basePlot,all|div,,NA
2348,WREF_025,WREF,evergreenForest,distributed,basePlot,all|div,,NA
2436,WREF_026,WREF,evergreenForest,distributed,basePlot,all|div,,NA
2644,WREF_027,WREF,evergreenForest,distributed,basePlot,all|div,,NA
2660,WREF_028,WREF,evergreenForest,distributed,basePlot,all|div,,NA
2668,WREF_029,WREF,evergreenForest,distributed,basePlot,all|div,,NA
2756,WREF_030,WREF,evergreenForest,distributed,basePlot,all|div,,NA
452,WREF_031,WREF,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
868,WREF_032,WREF,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
1796,WREF_033,WREF,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
2276,WREF_034,WREF,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
2404,WREF_035,WREF,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
3268,WREF_036,WREF,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
3332,WREF_037,WREF,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
3428,WREF_038,WREF,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
3820,WREF_039,WREF,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
4356,WREF_040,WREF,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
1036628,WREF_041,WREF,,tower,phenology,phe,,NA
838804,WREF_042,WREF,,tower,phenology,phe,,NA
2,WREF_070,WREF,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst,,
22,WREF_071,WREF,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst,,
62,WREF_072,WREF,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst,,
66,WREF_073,WREF,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,,Y
86,WREF_074,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,Y
130,WREF_075,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,Y
142,WREF_076,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,Y
162,WREF_077,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,Y
182,WREF_078,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
190,WREF_079,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
194,WREF_080,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
210,WREF_081,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
214,WREF_082,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
270,WREF_083,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
278,WREF_084,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
342,WREF_085,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
354,WREF_086,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
362,WREF_087,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
406,WREF_088,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
418,WREF_089,WREF,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
18,YELL_001,YELL,shrubScrub,distributed,basePlot,all|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
18,YELL_001,YELL,shrubScrub,distributed,birdGrid,brd,,NA
18,YELL_001,YELL,shrubScrub,distributed,mammalGrid,mam,,NA
18,YELL_001,YELL,shrubScrub,distributed,tickPlot,tck,,NA
67,YELL_002,YELL,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
67,YELL_002,YELL,shrubScrub,distributed,tickPlot,tck,,NA
167,YELL_003,YELL,shrubScrub,distributed,basePlot,all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
167,YELL_003,YELL,shrubScrub,distributed,tickPlot,tck,,NA
203,YELL_004,YELL,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
203,YELL_004,YELL,shrubScrub,distributed,birdGrid,brd,,NA
203,YELL_004,YELL,shrubScrub,distributed,tickPlot,tck,,NA
283,YELL_005,YELL,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
283,YELL_005,YELL,shrubScrub,distributed,birdGrid,brd,,NA
295,YELL_006,YELL,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
295,YELL_006,YELL,shrubScrub,distributed,birdGrid,brd,,NA
322,YELL_007,YELL,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
331,YELL_008,YELL,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
391,YELL_009,YELL,evergreenForest,distributed,basePlot,all|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
391,YELL_009,YELL,evergreenForest,distributed,birdGrid,brd,,NA
391,YELL_009,YELL,evergreenForest,distributed,tickPlot,tck,,NA
402,YELL_010,YELL,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
523,YELL_011,YELL,shrubScrub,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
523,YELL_011,YELL,shrubScrub,distributed,mammalGrid,mam,,NA
602,YELL_012,YELL,evergreenForest,distributed,basePlot,all|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
602,YELL_012,YELL,evergreenForest,distributed,tickPlot,tck,,NA
615,YELL_013,YELL,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
651,YELL_014,YELL,shrubScrub,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
651,YELL_014,YELL,shrubScrub,distributed,birdGrid,brd,,NA
658,YELL_015,YELL,shrubScrub,distributed,basePlot,all|div,,NA
658,YELL_015,YELL,shrubScrub,distributed,birdGrid,brd,,NA
715,YELL_016,YELL,grasslandHerbaceous,distributed,basePlot,all|bgc|cdw|cfc|dhp|div|hbp|sme|vst,,NA
722,YELL_017,YELL,shrubScrub,distributed,basePlot,all|div,,NA
722,YELL_017,YELL,shrubScrub,distributed,birdGrid,brd,,NA
839,YELL_018,YELL,grasslandHerbaceous,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
967,YELL_019,YELL,grasslandHerbaceous,distributed,basePlot,all|bet|div,,NA
1179,YELL_020,YELL,evergreenForest,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
1179,YELL_020,YELL,evergreenForest,distributed,birdGrid,brd,,NA
1179,YELL_020,YELL,evergreenForest,distributed,mammalGrid,mam,,NA
1522,YELL_021,YELL,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
1538,YELL_022,YELL,evergreenForest,distributed,basePlot,all|cdw|cfc|dhp|div|hbp|vst,,NA
1603,YELL_023,YELL,evergreenForest,distributed,basePlot,all|bet|cdw|cfc|dhp|div|hbp|vst,,NA
1603,YELL_023,YELL,evergreenForest,distributed,birdGrid,brd,,NA
1603,YELL_023,YELL,evergreenForest,distributed,mammalGrid,mam,,NA
1863,YELL_024,YELL,grasslandHerbaceous,distributed,basePlot,all|div,,NA
2183,YELL_025,YELL,grasslandHerbaceous,distributed,basePlot,all|div,,NA
2435,YELL_026,YELL,evergreenForest,distributed,basePlot,all|bet|div,,NA
2443,YELL_027,YELL,grasslandHerbaceous,distributed,basePlot,all|div,,NA
2546,YELL_028,YELL,evergreenForest,distributed,basePlot,all|div,,NA
2627,YELL_029,YELL,evergreenForest,distributed,basePlot,all|div,,NA
2691,YELL_030,YELL,evergreenForest,distributed,basePlot,all|div,,NA
263,YELL_031,YELL,shrubScrub,distributed,mammalGrid,mam,,NA
346,YELL_032,YELL,shrubScrub,distributed,mammalGrid,mam,,NA
1562,YELL_033,YELL,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
19953,YELL_037,YELL,shrubScrub,distributed,mosquitoPoint,mos|mpt,,NA
23516,YELL_038,YELL,grasslandHerbaceous,distributed,mosquitoPoint,,,NA
27666,YELL_041,YELL,shrubScrub,distributed,mosquitoPoint,mos|mpt,,NA
679,YELL_043,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,Y
8359,YELL_044,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,Y
12967,YELL_045,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,Y
14759,YELL_046,YELL,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst,,Y
24743,YELL_047,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,Y
29351,YELL_048,YELL,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst,,
33447,YELL_049,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
34215,YELL_050,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
35239,YELL_051,YELL,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst,,
51623,YELL_052,YELL,,tower,basePlot,all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,,
62119,YELL_053,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
72103,YELL_054,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
76199,YELL_055,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
422823,YELL_056,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
181671,YELL_057,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
240039,YELL_058,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
309671,YELL_059,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
345511,YELL_060,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
391591,YELL_061,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
481703,YELL_062,YELL,,tower,basePlot,all|bbc|cdw|cfc|dhp|hbp|ltr|vst,,
141848,YELL_063,YELL,,tower,phenology,phe,,NA
99999,YELL_064,YELL,,tower,phenology,phe,,NA
9794,YELL_065,YELL,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
22810,YELL_066,YELL,evergreenForest,distributed,mosquitoPoint,mos|mpt,,NA
2450,YELL_067,YELL,shrubScrub,distributed,mosquitoPoint,mos|mpt,,NA
4519,YELL_068,YELL,shrubScrub,distributed,mosquitoPoint,mos|mpt,,NA
23107,YELL_069,YELL,shrubScrub,distributed,mosquitoPoint,mos|mpt,,NA
23271,YELL_070,YELL,shrubScrub,distributed,mosquitoPoint,mos|mpt,,NA
13850,,YELL,evergreenForest,distributed,mosquitoPoint,,,
28050,,YELL,evergreenForest,distributed,mosquitoPoint,,,
